X,Y
0.6835600555666541,0.05946383035474623
0.7325445431924879,0.5184674364180544
0.11230563243997915,0.7276974193887173
0.321826808442892,0.9787944114134616
0.9117806013180001,0.538222160310855
0.8392363194892019,0.8966000184545012
0.11634736878212792,0.5490104391597193
0.945431675773178,0.7765498202317092
0.1336296275329164,0.7046095179266348
0.9895618748275764,0.3362663568054185
0.2806109072871483,0.08416257219939949
0.6298922255147372,0.5519890115513125
0.2829657852914341,0.27489137280807263
0.929480976161431,0.6500818748416997
0.7680480274907703,0.7735069973351703
0.36561076312644514,0.9952476210271101
0.3455742782721942,0.9686415038347771
0.960192064578586,0.4908895446034016
0.3732168946356882,0.20259557580277088
0.5970129297472292,0.41164949858626165
0.028723928859885728,0.1783999368008572
0.3191807635656486,0.2881889662587238
0.46067511207079903,0.010419535172608407
0.24153927706433576,0.1739580047978715
0.8447014529217411,0.04406727415361189
0.6129675542507506,0.7089156327595787
0.15209150011436723,0.28991595062701747
0.12272059548077141,0.18989667387097486
0.3253028936621263,0.05951742451968467
0.19694641153610015,0.8920529873270997
0.8737277135660392,0.04661407424059438
0.4216658101352755,0.5172388237262028
0.9970790187014353,0.11449553497962528
0.40711272094502926,0.2945100225241054
0.40382707148718133,0.6423365185446384
0.6757358512290361,0.01700147974035693
0.5708333296391374,0.0522644100965971
0.03131233085167395,0.11017995892836518
0.8150485643139822,0.017442572449968163
0.8199830112446422,0.10406241149774131
0.13416399682061808,0.9518867307711322
0.49724227604779847,0.13143768030568947
0.7744661442440339,0.3049475838036847
0.6298219960395477,0.9476842191589462
0.14408318106496987,0.3081800762158904
0.7019462945055677,0.2826340767936345
0.3157496368995375,0.9290244149820093
0.40225818008967984,0.20222634297944075
0.7548328446602083,0.9992181736590282
0.047738128145418446,0.027595539946264958
0.535554684919362,0.3997159666577814
